"roll_no","full_name","email","dept_code","section","batch_year","cgpa","backlogs","placement_status"
"CB.SC.U4CSE22318","Tanvi Menon","cb.sc.u4cse22318@cb.students.amrita.edu","CSE","D","2026","6.56","0","Placed"
"CB.SC.U4CSE22319","Vikram Chatterjee","cb.sc.u4cse22319@cb.students.amrita.edu","CSE","D","2026","9.29","0","Not Placed"
"CB.SC.U4CSE22320","Diya Shetty","cb.sc.u4cse22320@cb.students.amrita.edu","CSE","D","2026","6.14","1","Not Placed"
"CB.SC.U4CSE22321","Varun Iyer","cb.sc.u4cse22321@cb.students.amrita.edu","CSE","D","2026","6.89","1","Placed"
"CB.SC.U4CSE22322","Rahul Gupta","cb.sc.u4cse22322@cb.students.amrita.edu","CSE","D","2026","8.69","0","Not Placed"
"CB.SC.U4CSE22323","Aarav Chatterjee","cb.sc.u4cse22323@cb.students.amrita.edu","CSE","D","2026","7.12","1","Not Placed"
"CB.SC.U4CSE22324","Aditya Chatterjee","cb.sc.u4cse22324@cb.students.amrita.edu","CSE","D","2026","7.25","0","Placed"
"CB.SC.U4CSE22325","Lakshmi Kapoor","cb.sc.u4cse22325@cb.students.amrita.edu","CSE","D","2026","6.28","0","Not Placed"
"CB.SC.U4CSE22326","Sneha Krishnan","cb.sc.u4cse22326@cb.students.amrita.edu","CSE","D","2026","8.88","1","Placed"
"CB.SC.U4CSE22327","Arya Shetty","cb.sc.u4cse22327@cb.students.amrita.edu","CSE","D","2026","6.05","2","Not Placed"
"CB.SC.U4CSE22328","Meera Patel","cb.sc.u4cse22328@cb.students.amrita.edu","CSE","D","2026","7.25","1","Placed"
"CB.SC.U4CSE22329","Ishaan Bose","cb.sc.u4cse22329@cb.students.amrita.edu","CSE","D","2026","8.15","2","Placed"
"CB.SC.U4CSE22330","Harish Patel","cb.sc.u4cse22330@cb.students.amrita.edu","CSE","D","2026","6.41","0","Not Placed"
"CB.SC.U4CSE22331","Sneha Chatterjee","cb.sc.u4cse22331@cb.students.amrita.edu","CSE","D","2026","8.49","2","Not Placed"
"CB.SC.U4CSE22332","Sneha Menon","cb.sc.u4cse22332@cb.students.amrita.edu","CSE","D","2026","6.51","0","Not Placed"
"CB.SC.U4CSE22333","Varun Menon","cb.sc.u4cse22333@cb.students.amrita.edu","CSE","D","2026","7.25","1","Not Placed"
"CB.SC.U4CSE22334","Rahul Kulkarni","cb.sc.u4cse22334@cb.students.amrita.edu","CSE","D","2026","9.63","0","Not Placed"
"CB.SC.U4CSE22335","Karthik Joshi","cb.sc.u4cse22335@cb.students.amrita.edu","CSE","D","2026","8.66","1","Not Placed"
"CB.SC.U4CSE22336","Sneha Gupta","cb.sc.u4cse22336@cb.students.amrita.edu","CSE","D","2026","7.37","2","Placed"
"CB.SC.U4CSE22337","Surya Raman","cb.sc.u4cse22337@cb.students.amrita.edu","CSE","D","2026","7.79","2","Not Placed"
"CB.SC.U4CSE22338","Pooja Sharma","cb.sc.u4cse22338@cb.students.amrita.edu","CSE","D","2026","7.76","0","Placed"
"CB.SC.U4CSE22339","Nikhil Verma","cb.sc.u4cse22339@cb.students.amrita.edu","CSE","D","2026","8.42","1","Not Placed"
"CB.SC.U4CSE22340","Tanvi Krishnan","cb.sc.u4cse22340@cb.students.amrita.edu","CSE","D","2026","6.26","2","Placed"
"CB.SC.U4CSE22341","Janani Kulkarni","cb.sc.u4cse22341@cb.students.amrita.edu","CSE","D","2026","7.89","0","Not Placed"
"CB.SC.U4CSE22342","Nikhil Krishnan","cb.sc.u4cse22342@cb.students.amrita.edu","CSE","D","2026","7.12","0","Placed"
"CB.SC.U4CSE22343","Ananya Sharma","cb.sc.u4cse22343@cb.students.amrita.edu","CSE","D","2026","8.8","2","Placed"
"CB.SC.U4CSE22344","Diya Mishra","cb.sc.u4cse22344@cb.students.amrita.edu","CSE","D","2026","9.45","2","Not Placed"
"CB.SC.U4CSE22345","Zara Iyer","cb.sc.u4cse22345@cb.students.amrita.edu","CSE","D","2026","7.25","0","Not Placed"
"CB.SC.U4CSE22346","Bhavya Joshi","cb.sc.u4cse22346@cb.students.amrita.edu","CSE","D","2026","7.98","2","Not Placed"
"CB.SC.U4CSE22347","Rahul Kulkarni","cb.sc.u4cse22347@cb.students.amrita.edu","CSE","D","2026","8.74","1","Not Placed"
"CB.SC.U4CSE22348","Riya Mishra","cb.sc.u4cse22348@cb.students.amrita.edu","CSE","D","2026","7.61","2","Placed"
"CB.SC.U4CSE22349","Riya Pillai","cb.sc.u4cse22349@cb.students.amrita.edu","CSE","D","2026","8.18","2","Not Placed"
"CB.SC.U4CSE22350","Bhavya Menon","cb.sc.u4cse22350@cb.students.amrita.edu","CSE","D","2026","9.73","2","Placed"
"CB.SC.U4CSE22351","Charan Patel","cb.sc.u4cse22351@cb.students.amrita.edu","CSE","D","2026","7.35","1","Not Placed"
"CB.SC.U4CSE22352","Pooja Das","cb.sc.u4cse22352@cb.students.amrita.edu","CSE","D","2026","8.7","1","Placed"
"CB.SC.U4CSE22353","Charan Pillai","cb.sc.u4cse22353@cb.students.amrita.edu","CSE","D","2026","8.24","0","Placed"
"CB.SC.U4CSE22354","Charan Joshi","cb.sc.u4cse22354@cb.students.amrita.edu","CSE","D","2026","8.13","2","Not Placed"
"CB.SC.U4CSE22355","Nikhil Joshi","cb.sc.u4cse22355@cb.students.amrita.edu","CSE","D","2026","6.24","2","Placed"
"CB.SC.U4CSE22356","Diya Pillai","cb.sc.u4cse22356@cb.students.amrita.edu","CSE","D","2026","9.4","1","Placed"
"CB.SC.U4CSE22357","Karthik Patel","cb.sc.u4cse22357@cb.students.amrita.edu","CSE","D","2026","8.92","1","Not Placed"
"CB.SC.U4CSE22358","Ananya Sharma","cb.sc.u4cse22358@cb.students.amrita.edu","CSE","D","2026","9.1","2","Placed"
"CB.SC.U4CSE22359","Ishaan Sharma","cb.sc.u4cse22359@cb.students.amrita.edu","CSE","D","2026","8.59","1","Not Placed"
"CB.SC.U4CSE22360","Bhavya Verma","cb.sc.u4cse22360@cb.students.amrita.edu","CSE","D","2026","7.15","0","Not Placed"
"CB.SC.U4CSE22401","Harish Nair","cb.sc.u4cse22401@cb.students.amrita.edu","CSE","E","2026","7.37","1","Not Placed"
"CB.SC.U4CSE22402","Bhavya Reddy","cb.sc.u4cse22402@cb.students.amrita.edu","CSE","E","2026","7.28","0","Not Placed"
"CB.SC.U4CSE22403","Sanjay Mishra","cb.sc.u4cse22403@cb.students.amrita.edu","CSE","E","2026","6.03","0","Placed"
"CB.SC.U4CSE22404","Meera Joshi","cb.sc.u4cse22404@cb.students.amrita.edu","CSE","E","2026","8.14","1","Placed"
"CB.SC.U4CSE22405","Ananya Bose","cb.sc.u4cse22405@cb.students.amrita.edu","CSE","E","2026","9.28","2","Not Placed"
"CB.SC.U4CSE22406","Arya Iyer","cb.sc.u4cse22406@cb.students.amrita.edu","CSE","E","2026","7.02","2","Not Placed"
"CB.SC.U4CSE22407","Vikram Patel","cb.sc.u4cse22407@cb.students.amrita.edu","CSE","E","2026","6.8","2","Placed"
"CB.SC.U4CSE22408","Varun Joshi","cb.sc.u4cse22408@cb.students.amrita.edu","CSE","E","2026","6.99","2","Not Placed"
"CB.SC.U4CSE22409","Akash Joshi","cb.sc.u4cse22409@cb.students.amrita.edu","CSE","E","2026","6.8","0","Not Placed"
"CB.SC.U4CSE22410","Aarav Patel","cb.sc.u4cse22410@cb.students.amrita.edu","CSE","E","2026","7.15","2","Placed"
"CB.SC.U4CSE22411","Charan Reddy","cb.sc.u4cse22411@cb.students.amrita.edu","CSE","E","2026","9.59","2","Not Placed"
"CB.SC.U4CSE22412","Yash Menon","cb.sc.u4cse22412@cb.students.amrita.edu","CSE","E","2026","7.26","2","Placed"
"CB.SC.U4CSE22413","Keerthana Nair","cb.sc.u4cse22413@cb.students.amrita.edu","CSE","E","2026","8.41","1","Not Placed"
"CB.SC.U4CSE22414","Varun Shetty","cb.sc.u4cse22414@cb.students.amrita.edu","CSE","E","2026","7.26","2","Not Placed"
"CB.SC.U4CSE22415","Sneha Krishnan","cb.sc.u4cse22415@cb.students.amrita.edu","CSE","E","2026","8.12","2","Placed"
"CB.SC.U4CSE22416","Riya Nair","cb.sc.u4cse22416@cb.students.amrita.edu","CSE","E","2026","9.07","0","Not Placed"
"CB.SC.U4CSE22417","Zara Das","cb.sc.u4cse22417@cb.students.amrita.edu","CSE","E","2026","9.09","1","Placed"
"CB.SC.U4CSE22418","Surya Shetty","cb.sc.u4cse22418@cb.students.amrita.edu","CSE","E","2026","7.41","2","Not Placed"
"CB.SC.U4CSE22419","Pooja Chatterjee","cb.sc.u4cse22419@cb.students.amrita.edu","CSE","E","2026","7.15","1","Placed"
"CB.SC.U4CSE22420","Sneha Patel","cb.sc.u4cse22420@cb.students.amrita.edu","CSE","E","2026","7.08","2","Not Placed"
"CB.SC.U4CSE22421","Arya Kapoor","cb.sc.u4cse22421@cb.students.amrita.edu","CSE","E","2026","6.9","2","Placed"
"CB.SC.U4CSE22422","Ishaan Raman","cb.sc.u4cse22422@cb.students.amrita.edu","CSE","E","2026","8.24","1","Not Placed"
"CB.SC.U4CSE22423","Ananya Sharma","cb.sc.u4cse22423@cb.students.amrita.edu","CSE","E","2026","9.34","2","Not Placed"
"CB.SC.U4CSE22424","Charan Raman","cb.sc.u4cse22424@cb.students.amrita.edu","CSE","E","2026","9.24","1","Not Placed"
"CB.SC.U4CSE22425","Vikram Reddy","cb.sc.u4cse22425@cb.students.amrita.edu","CSE","E","2026","9.11","0","Not Placed"
"CB.SC.U4CSE22426","Aditya Verma","cb.sc.u4cse22426@cb.students.amrita.edu","CSE","E","2026","7.17","2","Not Placed"
"CB.SC.U4CSE22427","Harish Das","cb.sc.u4cse22427@cb.students.amrita.edu","CSE","E","2026","8.92","1","Not Placed"
"CB.SC.U4CSE22428","Varun Shetty","cb.sc.u4cse22428@cb.students.amrita.edu","CSE","E","2026","7.89","0","Not Placed"
"CB.SC.U4CSE22429","Janani Patel","cb.sc.u4cse22429@cb.students.amrita.edu","CSE","E","2026","8.67","0","Placed"
"CB.SC.U4CSE22430","Aarav Pillai","cb.sc.u4cse22430@cb.students.amrita.edu","CSE","E","2026","7.58","1","Placed"
"CB.SC.U4CSE22431","Varun Bose","cb.sc.u4cse22431@cb.students.amrita.edu","CSE","E","2026","8.43","1","Placed"
"CB.SC.U4CSE22432","Diya Das","cb.sc.u4cse22432@cb.students.amrita.edu","CSE","E","2026","8.92","2","Not Placed"
"CB.SC.U4CSE22433","Yash Mishra","cb.sc.u4cse22433@cb.students.amrita.edu","CSE","E","2026","7.29","0","Placed"
"CB.SC.U4CSE22434","Riya Raman","cb.sc.u4cse22434@cb.students.amrita.edu","CSE","E","2026","9.18","2","Not Placed"
"CB.SC.U4CSE22435","Janani Raman","cb.sc.u4cse22435@cb.students.amrita.edu","CSE","E","2026","9.47","1","Not Placed"
"CB.SC.U4CSE22436","Karthik Pillai","cb.sc.u4cse22436@cb.students.amrita.edu","CSE","E","2026","8.49","1","Placed"
"CB.SC.U4CSE22437","Harish Krishnan","cb.sc.u4cse22437@cb.students.amrita.edu","CSE","E","2026","8.22","2","Placed"
"CB.SC.U4CSE22438","Arya Pillai","cb.sc.u4cse22438@cb.students.amrita.edu","CSE","E","2026","8.12","1","Placed"
"CB.SC.U4CSE22439","Bhavya Gupta","cb.sc.u4cse22439@cb.students.amrita.edu","CSE","E","2026","6.83","2","Placed"
"CB.SC.U4CSE22440","Vikram Das","cb.sc.u4cse22440@cb.students.amrita.edu","CSE","E","2026","7.29","1","Not Placed"
"CB.SC.U4CSE22441","Lakshmi Pillai","cb.sc.u4cse22441@cb.students.amrita.edu","CSE","E","2026","7.73","1","Not Placed"
"CB.SC.U4CSE22442","Lakshmi Patel","cb.sc.u4cse22442@cb.students.amrita.edu","CSE","E","2026","9.24","0","Placed"
"CB.SC.U4CSE22443","Meera Verma","cb.sc.u4cse22443@cb.students.amrita.edu","CSE","E","2026","7.81","1","Placed"
"CB.SC.U4CSE22444","Janani Patel","cb.sc.u4cse22444@cb.students.amrita.edu","CSE","E","2026","8.76","2","Placed"
"CB.SC.U4CSE22445","Harish Iyer","cb.sc.u4cse22445@cb.students.amrita.edu","CSE","E","2026","8.28","1","Not Placed"
"CB.SC.U4CSE22446","Zara Krishnan","cb.sc.u4cse22446@cb.students.amrita.edu","CSE","E","2026","8.71","2","Placed"
"CB.SC.U4CSE22447","Tanvi Reddy","cb.sc.u4cse22447@cb.students.amrita.edu","CSE","E","2026","8.76","0","Placed"
"CB.SC.U4CSE22448","Nikhil Bose","cb.sc.u4cse22448@cb.students.amrita.edu","CSE","E","2026","7.88","1","Placed"
"CB.SC.U4CSE22449","Arya Kapoor","cb.sc.u4cse22449@cb.students.amrita.edu","CSE","E","2026","6.66","1","Placed"
"CB.SC.U4CSE22450","Zara Mishra","cb.sc.u4cse22450@cb.students.amrita.edu","CSE","E","2026","6.05","0","Placed"
"CB.SC.U4CSE22451","Diya Das","cb.sc.u4cse22451@cb.students.amrita.edu","CSE","E","2026","6.49","1","Not Placed"
"CB.SC.U4CSE22452","Zara Mishra","cb.sc.u4cse22452@cb.students.amrita.edu","CSE","E","2026","9.87","2","Not Placed"
"CB.SC.U4CSE22453","Anirudh Iyer","cb.sc.u4cse22453@cb.students.amrita.edu","CSE","E","2026","6.01","2","Placed"
"CB.SC.U4CSE22454","Bhavya Nair","cb.sc.u4cse22454@cb.students.amrita.edu","CSE","E","2026","7.37","0","Not Placed"
"CB.SC.U4CSE22455","Ishaan Bose","cb.sc.u4cse22455@cb.students.amrita.edu","CSE","E","2026","7.49","2","Placed"
"CB.SC.U4CSE22456","Nikhil Nagarajan","cb.sc.u4cse22456@cb.students.amrita.edu","CSE","E","2026","8.13","2","Not Placed"
"CB.SC.U4CSE22457","Zara Patel","cb.sc.u4cse22457@cb.students.amrita.edu","CSE","E","2026","9.85","2","Not Placed"
"CB.SC.U4CSE22458","Karthik Nair","cb.sc.u4cse22458@cb.students.amrita.edu","CSE","E","2026","7.7","1","Placed"
"CB.SC.U4CSE22459","Karthik Shetty","cb.sc.u4cse22459@cb.students.amrita.edu","CSE","E","2026","7.43","0","Placed"
"CB.SC.U4CSE22460","Meera Gupta","cb.sc.u4cse22460@cb.students.amrita.edu","CSE","E","2026","6.02","0","Placed"
"CB.SC.U4AI22001","Janani Gupta","cb.sc.u4ai22001@cb.students.amrita.edu","AI","A","2026","9.11","1","Not Placed"
"CB.SC.U4AI22002","Yash Pillai","cb.sc.u4ai22002@cb.students.amrita.edu","AI","A","2026","8.33","1","Not Placed"
"CB.SC.U4AI22003","Zara Mishra","cb.sc.u4ai22003@cb.students.amrita.edu","AI","A","2026","8.15","2","Placed"
"CB.SC.U4AI22004","Sneha Reddy","cb.sc.u4ai22004@cb.students.amrita.edu","AI","A","2026","9.64","1","Placed"
"CB.SC.U4AI22005","Ishaan Mishra","cb.sc.u4ai22005@cb.students.amrita.edu","AI","A","2026","9.7","2","Placed"
"CB.SC.U4AI22006","Charan Nagarajan","cb.sc.u4ai22006@cb.students.amrita.edu","AI","A","2026","9.25","1","Not Placed"
"CB.SC.U4AI22007","Sanjay Verma","cb.sc.u4ai22007@cb.students.amrita.edu","AI","A","2026","7.39","2","Placed"
"CB.SC.U4AI22008","Sneha Iyer","cb.sc.u4ai22008@cb.students.amrita.edu","AI","A","2026","9.21","2","Not Placed"
"CB.SC.U4AI22009","Arya Kapoor","cb.sc.u4ai22009@cb.students.amrita.edu","AI","A","2026","8.07","2","Placed"
"CB.SC.U4AI22010","Riya Reddy","cb.sc.u4ai22010@cb.students.amrita.edu","AI","A","2026","6.37","0","Placed"
"CB.SC.U4AI22011","Arjun Pillai","cb.sc.u4ai22011@cb.students.amrita.edu","AI","A","2026","6.74","1","Placed"
"CB.SC.U4AI22012","Charan Nair","cb.sc.u4ai22012@cb.students.amrita.edu","AI","A","2026","6.05","2","Placed"
"CB.SC.U4AI22013","Anirudh Joshi","cb.sc.u4ai22013@cb.students.amrita.edu","AI","A","2026","6.47","1","Placed"
"CB.SC.U4AI22014","Janani Pillai","cb.sc.u4ai22014@cb.students.amrita.edu","AI","A","2026","9.44","2","Placed"
"CB.SC.U4AI22015","Ananya Menon","cb.sc.u4ai22015@cb.students.amrita.edu","AI","A","2026","9.26","2","Not Placed"
"CB.SC.U4AI22016","Aditya Shetty","cb.sc.u4ai22016@cb.students.amrita.edu","AI","A","2026","6.55","0","Not Placed"
"CB.SC.U4AI22017","Bhavya Mishra","cb.sc.u4ai22017@cb.students.amrita.edu","AI","A","2026","7.06","0","Not Placed"
"CB.SC.U4AI22018","Arjun Patel","cb.sc.u4ai22018@cb.students.amrita.edu","AI","A","2026","6.9","1","Not Placed"
"CB.SC.U4AI22019","Diya Kapoor","cb.sc.u4ai22019@cb.students.amrita.edu","AI","A","2026","7.62","1","Not Placed"
"CB.SC.U4AI22020","Aishwarya Iyer","cb.sc.u4ai22020@cb.students.amrita.edu","AI","A","2026","9.35","2","Not Placed"
"CB.SC.U4AI22021","Diya Raman","cb.sc.u4ai22021@cb.students.amrita.edu","AI","A","2026","8.46","2","Not Placed"
"CB.SC.U4AI22022","Nikhil Krishnan","cb.sc.u4ai22022@cb.students.amrita.edu","AI","A","2026","8.27","1","Placed"
"CB.SC.U4AI22023","Arya Joshi","cb.sc.u4ai22023@cb.students.amrita.edu","AI","A","2026","8.65","1","Not Placed"
"CB.SC.U4AI22024","Varun Kapoor","cb.sc.u4ai22024@cb.students.amrita.edu","AI","A","2026","7.2","0","Placed"
"CB.SC.U4AI22025","Sneha Kapoor","cb.sc.u4ai22025@cb.students.amrita.edu","AI","A","2026","7.16","1","Placed"
"CB.SC.U4AI22026","Surya Nagarajan","cb.sc.u4ai22026@cb.students.amrita.edu","AI","A","2026","7.07","1","Placed"
"CB.SC.U4AI22027","Surya Kulkarni","cb.sc.u4ai22027@cb.students.amrita.edu","AI","A","2026","7.82","0","Placed"
"CB.SC.U4AI22028","Aditya Iyer","cb.sc.u4ai22028@cb.students.amrita.edu","AI","A","2026","6.15","0","Placed"
"CB.SC.U4AI22029","Ishaan Nair","cb.sc.u4ai22029@cb.students.amrita.edu","AI","A","2026","7.64","2","Placed"
"CB.SC.U4AI22030","Yash Verma","cb.sc.u4ai22030@cb.students.amrita.edu","AI","A","2026","8.24","2","Not Placed"
"CB.SC.U4AI22031","Nikhil Kulkarni","cb.sc.u4ai22031@cb.students.amrita.edu","AI","A","2026","7.43","1","Placed"
"CB.SC.U4AI22032","Arjun Das","cb.sc.u4ai22032@cb.students.amrita.edu","AI","A","2026","8.41","0","Placed"
"CB.SC.U4AI22033","Vikram Patel","cb.sc.u4ai22033@cb.students.amrita.edu","AI","A","2026","8.98","1","Placed"
"CB.SC.U4AI22034","Arya Shetty","cb.sc.u4ai22034@cb.students.amrita.edu","AI","A","2026","6.02","0","Placed"
"CB.SC.U4AI22035","Aishwarya Iyer","cb.sc.u4ai22035@cb.students.amrita.edu","AI","A","2026","8.54","0","Not Placed"
"CB.SC.U4AI22036","Tanvi Joshi","cb.sc.u4ai22036@cb.students.amrita.edu","AI","A","2026","7.34","2","Not Placed"
"CB.SC.U4AI22037","Aishwarya Kapoor","cb.sc.u4ai22037@cb.students.amrita.edu","AI","A","2026","9.31","2","Not Placed"
"CB.SC.U4AI22038","Aishwarya Shetty","cb.sc.u4ai22038@cb.students.amrita.edu","AI","A","2026","9.02","2","Placed"
"CB.SC.U4AI22039","Charan Das","cb.sc.u4ai22039@cb.students.amrita.edu","AI","A","2026","8.22","2","Placed"
"CB.SC.U4AI22040","Charan Nagarajan","cb.sc.u4ai22040@cb.students.amrita.edu","AI","A","2026","9.62","2","Placed"
"CB.SC.U4AI22041","Diya Kapoor","cb.sc.u4ai22041@cb.students.amrita.edu","AI","A","2026","6.83","0","Not Placed"
"CB.SC.U4AI22042","Yash Sharma","cb.sc.u4ai22042@cb.students.amrita.edu","AI","A","2026","6.38","1","Not Placed"
"CB.SC.U4AI22043","Aditya Verma","cb.sc.u4ai22043@cb.students.amrita.edu","AI","A","2026","8.96","0","Placed"
"CB.SC.U4AI22044","Meera Nagarajan","cb.sc.u4ai22044@cb.students.amrita.edu","AI","A","2026","7.64","0","Not Placed"
"CB.SC.U4AI22045","Arya Patel","cb.sc.u4ai22045@cb.students.amrita.edu","AI","A","2026","6.01","0","Not Placed"
"CB.SC.U4AI22046","Keerthana Mishra","cb.sc.u4ai22046@cb.students.amrita.edu","AI","A","2026","8.65","0","Not Placed"
"CB.SC.U4AI22047","Ishaan Joshi","cb.sc.u4ai22047@cb.students.amrita.edu","AI","A","2026","6.56","0","Placed"
"CB.SC.U4AI22048","Charan Raman","cb.sc.u4ai22048@cb.students.amrita.edu","AI","A","2026","8.55","2","Not Placed"
"CB.SC.U4AI22049","Surya Iyer","cb.sc.u4ai22049@cb.students.amrita.edu","AI","A","2026","7.98","1","Not Placed"
"CB.SC.U4AI22050","Riya Das","cb.sc.u4ai22050@cb.students.amrita.edu","AI","A","2026","7","0","Placed"
"CB.SC.U4AI22051","Akash Nair","cb.sc.u4ai22051@cb.students.amrita.edu","AI","A","2026","7.57","2","Placed"
"CB.SC.U4AI22052","Charan Pillai","cb.sc.u4ai22052@cb.students.amrita.edu","AI","A","2026","7.52","0","Not Placed"
"CB.SC.U4AI22053","Ananya Kapoor","cb.sc.u4ai22053@cb.students.amrita.edu","AI","A","2026","9.62","1","Not Placed"
"CB.SC.U4AI22054","Meera Gupta","cb.sc.u4ai22054@cb.students.amrita.edu","AI","A","2026","9.78","1","Placed"
"CB.SC.U4AI22055","Aarav Pillai","cb.sc.u4ai22055@cb.students.amrita.edu","AI","A","2026","7.38","1","Not Placed"
"CB.SC.U4AI22056","Bhavya Reddy","cb.sc.u4ai22056@cb.students.amrita.edu","AI","A","2026","9.85","1","Not Placed"
"CB.SC.U4AI22057","Varun Patel","cb.sc.u4ai22057@cb.students.amrita.edu","AI","A","2026","7.62","2","Not Placed"
"CB.SC.U4AI22058","Varun Sharma","cb.sc.u4ai22058@cb.students.amrita.edu","AI","A","2026","6.41","1","Not Placed"
"CB.SC.U4AI22059","Harish Reddy","cb.sc.u4ai22059@cb.students.amrita.edu","AI","A","2026","9.86","1","Not Placed"
"CB.SC.U4AI22060","Pooja Gupta","cb.sc.u4ai22060@cb.students.amrita.edu","AI","A","2026","9.3","0","Not Placed"
"CB.SC.U4AI22101","Aishwarya Pillai","cb.sc.u4ai22101@cb.students.amrita.edu","AI","B","2026","7.24","2","Not Placed"
"CB.SC.U4AI22102","Yash Iyer","cb.sc.u4ai22102@cb.students.amrita.edu","AI","B","2026","6.38","1","Not Placed"
"CB.SC.U4AI22103","Aditya Nair","cb.sc.u4ai22103@cb.students.amrita.edu","AI","B","2026","9.34","0","Not Placed"
"CB.SC.U4AI22104","Anirudh Krishnan","cb.sc.u4ai22104@cb.students.amrita.edu","AI","B","2026","7.91","1","Placed"
"CB.SC.U4AI22105","Aishwarya Pillai","cb.sc.u4ai22105@cb.students.amrita.edu","AI","B","2026","8.26","1","Not Placed"
"CB.SC.U4AI22106","Ananya Reddy","cb.sc.u4ai22106@cb.students.amrita.edu","AI","B","2026","7.78","2","Placed"
"CB.SC.U4AI22107","Pooja Kulkarni","cb.sc.u4ai22107@cb.students.amrita.edu","AI","B","2026","6.62","2","Placed"
"CB.SC.U4AI22108","Sanjay Nagarajan","cb.sc.u4ai22108@cb.students.amrita.edu","AI","B","2026","6.42","0","Placed"
"CB.SC.U4AI22109","Zara Mishra","cb.sc.u4ai22109@cb.students.amrita.edu","AI","B","2026","6.83","2","Not Placed"
"CB.SC.U4AI22110","Tanvi Gupta","cb.sc.u4ai22110@cb.students.amrita.edu","AI","B","2026","7.37","1","Placed"
"CB.SC.U4AI22111","Rahul Pillai","cb.sc.u4ai22111@cb.students.amrita.edu","AI","B","2026","9.26","0","Not Placed"
"CB.SC.U4AI22112","Karthik Kapoor","cb.sc.u4ai22112@cb.students.amrita.edu","AI","B","2026","8.87","2","Not Placed"
"CB.SC.U4AI22113","Vikram Kapoor","cb.sc.u4ai22113@cb.students.amrita.edu","AI","B","2026","9.22","1","Not Placed"
"CB.SC.U4AI22114","Riya Menon","cb.sc.u4ai22114@cb.students.amrita.edu","AI","B","2026","9.63","2","Placed"
"CB.SC.U4AI22115","Aishwarya Verma","cb.sc.u4ai22115@cb.students.amrita.edu","AI","B","2026","6.85","1","Placed"
"CB.SC.U4AI22116","Vikram Joshi","cb.sc.u4ai22116@cb.students.amrita.edu","AI","B","2026","7.91","0","Not Placed"
"CB.SC.U4AI22117","Surya Verma","cb.sc.u4ai22117@cb.students.amrita.edu","AI","B","2026","8.68","0","Not Placed"
"CB.SC.U4AI22118","Pooja Krishnan","cb.sc.u4ai22118@cb.students.amrita.edu","AI","B","2026","7.08","1","Not Placed"
"CB.SC.U4AI22119","Varun Patel","cb.sc.u4ai22119@cb.students.amrita.edu","AI","B","2026","8.82","0","Placed"
"CB.SC.U4AI22120","Akash Sharma","cb.sc.u4ai22120@cb.students.amrita.edu","AI","B","2026","7.36","0","Placed"
"CB.SC.U4AI22121","Aditya Iyer","cb.sc.u4ai22121@cb.students.amrita.edu","AI","B","2026","9.04","0","Placed"
"CB.SC.U4AI22122","Varun Krishnan","cb.sc.u4ai22122@cb.students.amrita.edu","AI","B","2026","9.62","1","Placed"
"CB.SC.U4AI22123","Pooja Pillai","cb.sc.u4ai22123@cb.students.amrita.edu","AI","B","2026","9.82","2","Placed"
"CB.SC.U4AI22124","Akash Mishra","cb.sc.u4ai22124@cb.students.amrita.edu","AI","B","2026","9.54","2","Not Placed"
"CB.SC.U4AI22125","Nikhil Reddy","cb.sc.u4ai22125@cb.students.amrita.edu","AI","B","2026","6.92","0","Not Placed"
"CB.SC.U4AI22126","Rahul Sharma","cb.sc.u4ai22126@cb.students.amrita.edu","AI","B","2026","9.83","0","Not Placed"
"CB.SC.U4AI22127","Rahul Joshi","cb.sc.u4ai22127@cb.students.amrita.edu","AI","B","2026","9.37","0","Placed"
"CB.SC.U4AI22128","Diya Raman","cb.sc.u4ai22128@cb.students.amrita.edu","AI","B","2026","8.43","2","Not Placed"
"CB.SC.U4AI22129","Keerthana Patel","cb.sc.u4ai22129@cb.students.amrita.edu","AI","B","2026","9.79","2","Not Placed"
"CB.SC.U4AI22130","Tanvi Patel","cb.sc.u4ai22130@cb.students.amrita.edu","AI","B","2026","7.61","1","Not Placed"
"CB.SC.U4AI22131","Janani Menon","cb.sc.u4ai22131@cb.students.amrita.edu","AI","B","2026","6.39","2","Not Placed"
"CB.SC.U4AI22132","Yash Patel","cb.sc.u4ai22132@cb.students.amrita.edu","AI","B","2026","7.69","0","Placed"
"CB.SC.U4AI22133","Akash Kapoor","cb.sc.u4ai22133@cb.students.amrita.edu","AI","B","2026","8.55","0","Placed"
"CB.SC.U4AI22134","Diya Nair","cb.sc.u4ai22134@cb.students.amrita.edu","AI","B","2026","6.15","0","Not Placed"
"CB.SC.U4AI22135","Vikram Reddy","cb.sc.u4ai22135@cb.students.amrita.edu","AI","B","2026","6.57","0","Placed"
"CB.SC.U4AI22136","Vikram Reddy","cb.sc.u4ai22136@cb.students.amrita.edu","AI","B","2026","6.77","1","Not Placed"
"CB.SC.U4AI22137","Karthik Kapoor","cb.sc.u4ai22137@cb.students.amrita.edu","AI","B","2026","6.82","1","Placed"
"CB.SC.U4AI22138","Yash Iyer","cb.sc.u4ai22138@cb.students.amrita.edu","AI","B","2026","6.4","2","Not Placed"
"CB.SC.U4AI22139","Akash Verma","cb.sc.u4ai22139@cb.students.amrita.edu","AI","B","2026","6.88","1","Placed"
